"","name","screen_name","party","type","gender"
"454","Tom Suozzi","reptomsuozzi","Democrat","rep","M"
"455","Tom Suozzi","reptomsuozzi","Republican","rep","M"
"456","Tom Suozzi","reptomsuozzi","Republican","rep","F"
"457","Tom Suozzi","reptomsuozzi","Republican","rep","M"
"458","Tom Suozzi","reptomsuozzi","Republican","rep","M"
"459","Tom Suozzi","reptomsuozzi","Republican","rep","M"
"460","Tom Suozzi","reptomsuozzi","Republican","rep","M"
"461","Tom Suozzi","reptomsuozzi","Democrat","rep","M"
"462","Tom Suozzi","reptomsuozzi","Democrat","rep","F"
"463","Tom Suozzi","reptomsuozzi","Republican","rep","M"
"464","Tom Suozzi","reptomsuozzi","Republican","rep","F"
"465","John Kennedy","senjohnkennedy","Republican","rep","M"
"466","John Kennedy","senjohnkennedy","Democrat","rep","M"
"467","John Kennedy","senjohnkennedy","Democrat","sen","F"
"468","John Kennedy","senjohnkennedy","Republican","sen","M"
"469","John Kennedy","senjohnkennedy","Democrat","sen","F"
"470","John Kennedy","senjohnkennedy","Democrat","sen","F"
"471","John Kennedy","senjohnkennedy","Republican","rep","F"
"472","John Kennedy","senjohnkennedy","Republican","rep","M"
"473","John Kennedy","senjohnkennedy","Democrat","rep","M"
"474","John Kennedy","senjohnkennedy","Republican","rep","M"
"475","John Kennedy","senjohnkennedy","Democrat","rep","M"
"476","John Kennedy","senjohnkennedy","Democrat","rep","M"
"477","John Kennedy","senjohnkennedy","Democrat","rep","M"
"478","John Kennedy","senjohnkennedy","Democrat","rep","F"
"479","John Kennedy","senjohnkennedy","Democrat","rep","M"
"480","John Kennedy","senjohnkennedy","Democrat","rep","F"
"481","John Kennedy","senjohnkennedy","Republican","rep","M"
"482","John Kennedy","senjohnkennedy","Republican","rep","M"
"483","John Kennedy","senjohnkennedy","Republican","rep","M"
"484","John Kennedy","senjohnkennedy","Democrat","rep","M"
"485","John Kennedy","senjohnkennedy","Democrat","rep","F"
"486","John Kennedy","senjohnkennedy","Democrat","rep","M"
"487","John Kennedy","senjohnkennedy","Democrat","rep","F"
"488","John Kennedy","senjohnkennedy","Democrat","rep","M"
"489","John Kennedy","senjohnkennedy","Republican","rep","M"
"490","John Kennedy","senjohnkennedy","Republican","rep","M"
"491","John Kennedy","senjohnkennedy","Republican","rep","M"
"492","John Kennedy","senjohnkennedy","Democrat","rep","M"
"493","John Kennedy","senjohnkennedy","Republican","rep","M"
"494","John Kennedy","senjohnkennedy","Republican","rep","M"
"495","John Kennedy","senjohnkennedy","Republican","rep","M"
"496","John Kennedy","senjohnkennedy","Republican","rep","M"
"497","John Kennedy","senjohnkennedy","Republican","rep","M"
"498","John Kennedy","senjohnkennedy","Democrat","rep","M"
"499","John Kennedy","senjohnkennedy","Democrat","rep","M"
"500","John Kennedy","senjohnkennedy","Republican","rep","M"
"501","John Kennedy","senjohnkennedy","Republican","rep","M"
"502","John Kennedy","senjohnkennedy","Republican","rep","M"
"503","John Kennedy","senjohnkennedy","Republican","rep","M"
"504","John Kennedy","senjohnkennedy","Republican","rep","M"
"505","John Kennedy","senjohnkennedy","Democrat","rep","M"
"506","John Kennedy","senjohnkennedy","Democrat","rep","F"
"507","John Kennedy","senjohnkennedy","Democrat","rep","M"
"508","John Kennedy","senjohnkennedy","Democrat","rep","M"
"509","John Kennedy","senjohnkennedy","Democrat","rep","M"
"510","John Kennedy","senjohnkennedy","Republican","rep","M"
"511","John Kennedy","senjohnkennedy","Republican","sen","M"
"512","John Kennedy","senjohnkennedy","Democrat","rep","M"
"513","John Kennedy","senjohnkennedy","Republican","rep","M"
"514","John Kennedy","senjohnkennedy","Republican","rep","F"
"515","John Kennedy","senjohnkennedy","Republican","rep","M"
"516","John Kennedy","senjohnkennedy","Republican","rep","M"
"517","John Kennedy","senjohnkennedy","Republican","rep","M"
"518","John Kennedy","senjohnkennedy","Republican","rep","M"
"519","John Kennedy","senjohnkennedy","Democrat","rep","M"
"520","John Kennedy","senjohnkennedy","Democrat","rep","F"
"521","John Kennedy","senjohnkennedy","Republican","rep","M"
"522","John Kennedy","senjohnkennedy","Republican","rep","F"
"523","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"524","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"525","Brian Fitzpatrick","repbrianfitz","Democrat","sen","F"
"526","Brian Fitzpatrick","repbrianfitz","Republican","sen","M"
"527","Brian Fitzpatrick","repbrianfitz","Democrat","sen","F"
"528","Brian Fitzpatrick","repbrianfitz","Democrat","sen","F"
"529","Brian Fitzpatrick","repbrianfitz","Republican","rep","F"
"530","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"531","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"532","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"533","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"534","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"535","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"536","Brian Fitzpatrick","repbrianfitz","Democrat","rep","F"
"537","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"538","Brian Fitzpatrick","repbrianfitz","Democrat","rep","F"
"539","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"540","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"541","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"542","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"543","Brian Fitzpatrick","repbrianfitz","Democrat","rep","F"
"544","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"545","Brian Fitzpatrick","repbrianfitz","Democrat","rep","F"
"546","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"547","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"548","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"549","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"550","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"551","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"552","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"553","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"554","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"555","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"556","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"557","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"558","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"559","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"560","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"561","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"562","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"563","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"564","Brian Fitzpatrick","repbrianfitz","Democrat","rep","F"
"565","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"566","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"567","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"568","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"569","Brian Fitzpatrick","repbrianfitz","Republican","sen","M"
"570","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"571","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"572","Brian Fitzpatrick","repbrianfitz","Republican","rep","F"
"573","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"574","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"575","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"576","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"577","Brian Fitzpatrick","repbrianfitz","Democrat","rep","M"
"578","Brian Fitzpatrick","repbrianfitz","Democrat","rep","F"
"579","Brian Fitzpatrick","repbrianfitz","Republican","rep","M"
"580","Brian Fitzpatrick","repbrianfitz","Republican","rep","F"
"581","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"582","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"583","Rep. Ro Khanna","reprokhanna","Democrat","sen","F"
"584","Rep. Ro Khanna","reprokhanna","Republican","sen","M"
"585","Rep. Ro Khanna","reprokhanna","Democrat","sen","F"
"586","Rep. Ro Khanna","reprokhanna","Democrat","sen","F"
"587","Rep. Ro Khanna","reprokhanna","Republican","rep","F"
"588","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"589","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"590","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"591","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"592","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"593","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"594","Rep. Ro Khanna","reprokhanna","Democrat","rep","F"
"595","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"596","Rep. Ro Khanna","reprokhanna","Democrat","rep","F"
"597","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"598","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"599","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"600","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"601","Rep. Ro Khanna","reprokhanna","Democrat","rep","F"
"602","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"603","Rep. Ro Khanna","reprokhanna","Democrat","rep","F"
"604","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"605","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"606","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"607","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"608","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"609","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"610","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"611","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"612","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"613","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"614","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"615","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"616","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"617","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"618","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"619","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"620","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"621","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"622","Rep. Ro Khanna","reprokhanna","Democrat","rep","F"
"623","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"624","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"625","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"626","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"627","Rep. Ro Khanna","reprokhanna","Republican","sen","M"
"628","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"629","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"630","Rep. Ro Khanna","reprokhanna","Republican","rep","F"
"631","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"632","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"633","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"634","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"635","Rep. Ro Khanna","reprokhanna","Democrat","rep","M"
"636","Rep. Ro Khanna","reprokhanna","Democrat","rep","F"
"637","Rep. Ro Khanna","reprokhanna","Republican","rep","M"
"638","Rep. Ro Khanna","reprokhanna","Republican","rep","F"
"639","Rep. Arrington","reparrington","Republican","rep","M"
"640","Rep. Arrington","reparrington","Democrat","rep","M"
"641","Rep. Arrington","reparrington","Democrat","sen","F"
"642","Rep. Arrington","reparrington","Republican","sen","M"
"643","Rep. Arrington","reparrington","Democrat","sen","F"
"644","Rep. Arrington","reparrington","Democrat","sen","F"
"645","Rep. Arrington","reparrington","Republican","rep","F"
"646","Rep. Arrington","reparrington","Republican","rep","M"
"647","Rep. Arrington","reparrington","Democrat","rep","M"
"648","Rep. Arrington","reparrington","Republican","rep","M"
"649","Rep. Arrington","reparrington","Democrat","rep","M"
"650","Rep. Arrington","reparrington","Democrat","rep","M"
"651","Rep. Arrington","reparrington","Democrat","rep","M"
"652","Rep. Arrington","reparrington","Democrat","rep","F"
"653","Rep. Arrington","reparrington","Democrat","rep","M"
"654","Rep. Arrington","reparrington","Democrat","rep","F"
"655","Rep. Arrington","reparrington","Republican","rep","M"
"656","Rep. Arrington","reparrington","Republican","rep","M"
"657","Rep. Arrington","reparrington","Republican","rep","M"
"658","Rep. Arrington","reparrington","Democrat","rep","M"
"659","Rep. Arrington","reparrington","Democrat","rep","F"
"660","Rep. Arrington","reparrington","Democrat","rep","M"
"661","Rep. Arrington","reparrington","Democrat","rep","F"
"662","Rep. Arrington","reparrington","Democrat","rep","M"
"663","Rep. Arrington","reparrington","Republican","rep","M"
"664","Rep. Arrington","reparrington","Republican","rep","M"
"665","Rep. Arrington","reparrington","Republican","rep","M"
"666","Rep. Arrington","reparrington","Democrat","rep","M"
"667","Rep. Arrington","reparrington","Republican","rep","M"
"668","Rep. Arrington","reparrington","Republican","rep","M"
"669","Rep. Arrington","reparrington","Republican","rep","M"
"670","Rep. Arrington","reparrington","Republican","rep","M"
"671","Rep. Arrington","reparrington","Republican","rep","M"
"672","Rep. Arrington","reparrington","Democrat","rep","M"
"673","Rep. Arrington","reparrington","Democrat","rep","M"
"674","Rep. Arrington","reparrington","Republican","rep","M"
"675","Rep. Arrington","reparrington","Republican","rep","M"
"676","Rep. Arrington","reparrington","Republican","rep","M"
"677","Rep. Arrington","reparrington","Republican","rep","M"
"678","Rep. Arrington","reparrington","Republican","rep","M"
"679","Rep. Arrington","reparrington","Democrat","rep","M"
"680","Rep. Arrington","reparrington","Democrat","rep","F"
"681","Rep. Arrington","reparrington","Democrat","rep","M"
"682","Rep. Arrington","reparrington","Democrat","rep","M"
"683","Rep. Arrington","reparrington","Democrat","rep","M"
"684","Rep. Arrington","reparrington","Republican","rep","M"
"685","Rep. Arrington","reparrington","Republican","sen","M"
"686","Rep. Arrington","reparrington","Democrat","rep","M"
"687","Rep. Arrington","reparrington","Republican","rep","M"
"688","Rep. Arrington","reparrington","Republican","rep","F"
"689","Rep. Arrington","reparrington","Republican","rep","M"
"690","Rep. Arrington","reparrington","Republican","rep","M"
"691","Rep. Arrington","reparrington","Republican","rep","M"
"692","Rep. Arrington","reparrington","Republican","rep","M"
"693","Rep. Arrington","reparrington","Democrat","rep","M"
"694","Rep. Arrington","reparrington","Democrat","rep","F"
"695","Rep. Arrington","reparrington","Republican","rep","M"
"696","Rep. Arrington","reparrington","Republican","rep","F"
"697","Rep. Ruben J. Kihuen","repkihuen","Republican","rep","M"
"698","Rep. Ruben J. Kihuen","repkihuen","Democrat","rep","M"
"699","Rep. Ruben J. Kihuen","repkihuen","Democrat","sen","F"
"700","Rep. Ruben J. Kihuen","repkihuen","Republican","sen","M"
"701","Rep. Ruben J. Kihuen","repkihuen","Democrat","sen","F"
"702","Rep. Ruben J. Kihuen","repkihuen","Democrat","sen","F"
"703","Rep. Ruben J. Kihuen","repkihuen","Republican","rep","F"
"704","Rep. Ruben J. Kihuen","repkihuen","Republican","rep","M"
"705","Rep. Ruben J. Kihuen","repkihuen","Democrat","rep","M"
"706","Rep. Ruben J. Kihuen","repkihuen","Republican","rep","M"
"707","Rep. Ruben J. Kihuen","repkihuen","Democrat","rep","M"
"708","Rep. Ruben J. Kihuen","repkihuen","Democrat","rep","M"
"709","Rep. Ruben J. Kihuen","repkihuen","Democrat","rep","M"
"710","Rep. Ruben J. Kihuen","repkihuen","Democrat","rep","F"
"711","Rep. Ruben J. Kihuen","repkihuen","Democrat","rep","M"
"712","Rep. Ruben J. Kihuen","repkihuen","Democrat","rep","F"
"713","Rep. Ruben J. Kihuen","repkihuen","Republican","rep","M"
"714","Rep. Ruben J. Kihuen","repkihuen","Republican","rep","M"
"715","Rep. Ruben J. Kihuen","repkihuen","Republican","rep","M"
"716","Rep. Ruben J. Kihuen","repkihuen","Democrat","rep","M"
"717","Rep. Ruben J. Kihuen","repkihuen","Democrat","rep","F"
"718","Rep. Ruben J. Kihuen","repkihuen","Democrat","rep","M"
"719","Rep. Ruben J. Kihuen","repkihuen","Democrat","rep","F"
"720","Rep. Ruben J. Kihuen","repkihuen","Democrat","rep","M"
"721","Rep. Ruben J. Kihuen","repkihuen","Republican","rep","M"
"722","Rep. Ruben J. Kihuen","repkihuen","Republican","rep","M"
"723","Rep. Ruben J. Kihuen","repkihuen","Republican","rep","M"
"724","Rep. Ruben J. Kihuen","repkihuen","Democrat","rep","M"
"725","Rep. Ruben J. Kihuen","repkihuen","Republican","rep","M"
"726","Rep. Ruben J. Kihuen","repkihuen","Republican","rep","M"
"727","Rep. Ruben J. Kihuen","repkihuen","Republican","rep","M"
"728","Rep. Ruben J. Kihuen","repkihuen","Republican","rep","M"
"729","Rep. Ruben J. Kihuen","repkihuen","Republican","rep","M"
"730","Rep. Ruben J. Kihuen","repkihuen","Democrat","rep","M"
"731","Rep. Ruben J. Kihuen","repkihuen","Democrat","rep","M"
"732","Rep. Ruben J. Kihuen","repkihuen","Republican","rep","M"
